TRUE,Says the Senate will have a record number of female senators in 2013.,kay-bailey-hutchison
TRUE,"We balanced the budget with the 1997 Balanced Budget Act, and ultimately had four consecutive balanced budgets.",newt-gingrich
TRUE,About 57 percent of registered Democrats in the new (9th Congressional) district come from my old district.,dennis-kucinich
TRUE,"Says a gun bill before the Senate would make it a federal felony to leave town for more than seven days, and leave someone else at home with your firearms.",Arizona-Citizens-Defense-League
TRUE,The average family not in the top 10 percent makes less money today than they were making a generation ago.,elizabeth-warren
TRUE,She led the fight to stop health insurance rate hikes and saved Rhode Island families over $150 million.,elizabeth-roberts
TRUE,Why is January 8th an important date in American history? This day in 1835 is the only day in our history when we have not been in debt.,george-lemieux
FALSE,The Obama administration manipulated deportation data to make it appear that the Border Patrol was deporting more illegal immigrants than the Bush administration.,lou-dobbs
FALSE,Idaho Republican Rep. Mike Simpson is a liberal who voted with Nancy Pelosi to fund sex study programs of San Francisco prostitutes and to regulate the sale of firearms.,madison-action-fund
TRUE,"Says Arizona congressional candidate Christine Jones called Hillary Clinton a capable and respected leader, and an effective secretary of state. ...Hillary Clinton effective? Christine Jones thinks so.",club-growth
TRUE,Virtually no Republican in Washington accepts climate change science.,jerry-brown
FALSE,"I am the only U.S. Senate candidate who spoke out against bombing Syria, and who challenged Georgias governor and insurance commissioner over obstruction to the Affordable Care Act.",branko-radulovacki
FALSE,"The economic impact of new Atlanta Braves stadium includes 9,241 new jobs and $295 million in wages.",revitalize-cobb
TRUE,"In Oregon, women earn an average of 79 cents for every dollar that men earn for doing the same job. Thats just wrong.",brad-avakian
TRUE,"It is wrong for the average federal worker today to make more than $100,000 while the average private-sector worker makes less than $70,000.",mike-keown
TRUE,Tim Pawlenty has cut education funding in Minnesota. Classrooms are overcrowded. Districts have gone to four-day school weeks.,mark-dayton
FALSE,"Loretta Lynch, the new nominee for attorney general, was a member of Bill Clintons defense team during the 1992 Whitewater corruption probe.",breitbart
TRUE,Rhode Islands legislature is the strongest in the country.,lincoln-chafee
FALSE,"We win when voter turnout is high, we lose when it is low.",bernie-s
FALSE,"Look, we are at war with these people and they dont wear uniforms. This is a war against people that are vicious, violent people, that we have no idea who they are, where they come from. We are allowing tens of thousands of them into our country now.",donald-trump
TRUE,"In the three months before the act took effect, America lost 750,000 jobs a month. In the last three months, we've lost about 35,000 jobs a month.",joe-biden
TRUE,"In 2010, uninsured voters made up about 5 percent of the electorate.",charles-schumer
TRUE,The mayor said 'if you happen to be in this country in an undocumented status . . . then we welcome you here. We want you here. We'll protect you here.' ,mitt-romney
TRUE,Marriage decreases the probability of child poverty by 82 percent.,marco-rubio
FALSE,"Out of the total U.S. military budget, significantly less than 10 percent of that money is used to fight international terrorism.",bernie-s
TRUE,Says it will cost $220 per square foot in hard construction costs to rebuild Portland Public high schools.,our-portland-our-schools
TRUE,It is a greater crime to have an untagged alligator than to host an open house party (for kids).,kathleen-passidomo
TRUE,We spend more money on lobbying than we do on campaigns.,george-will
TRUE,Senators who have accepted millions in campaign contributions from the financial industry voted against allowing bankruptcy judges to modify home mortgages.,moveon
TRUE,During her first four years in Washington Sen. Ayotte voted with the Koch brothers nearly 90 percent of the time.,maggie-hassan
TRUE,"When it comes to fighting terrorism, Another thing we know that does not work, based on lots of empirical evidence, is torture.",hillary-clinton
TRUE,"The federal Consumer Financial Protection Bureau is collecting financial information, monitoring financial information of millions of Americans without their knowledge and storing it for up to 10 years.",sean-duffy
TRUE,"So far, the Recovery Act is responsible for the jobs of about 2 million Americans who would otherwise be unemployed. ... [And] the Recovery Act is on track to save or create another 1.5 million jobs in 2010.",barack-obama
FALSE,"At Texas AM University, only 49 out of 3,000 faculty members brought in enough money to pay for their salaries and overhead over the past five years.",dick-armey
TRUE,"Says the 1956 Republican Party platform supported equal pay, the minimum wage, asylum for refugees, protections for unions and more.",facebook-posts
TRUE,"Minnesota is kicking butt relative to Wisconsin on everything from employment and job creation to school test scores, educated work force and a host of other factors and rankings",joe-atkins
FALSE,Says he didnt tell viewers that the Obama campaign hid news about the motives behind the attack in Benghazi because Obama was running for re-election.,bill-oreilly
TRUE,"Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.",bill-mitchell
FALSE,There are more people killed with baseball bats and hammers than are killed with guns.,paul-broun
TRUE,"If Florida expanded Medicaid, some studies indicate it would create about 120,000 jobs.",charlie-crist
TRUE,One extra year of schooling for girls reduces infant mortality rates among their children by up to 10 percent.,ertharin-cousin
FALSE,The debt limit deal allows President Obama to borrow unlimited amounts of money.,rand-paul
TRUE,Oil money from federal leases can only be used to clean up the mess and damages from drilling.,bill-nelson
FALSE,"Every piece of legislation, just about, that I ever introduced (in the U.S. Senate) had a Republican co-sponsor.",hillary-clinton
TRUE,The Fulton County vote count will be finished by 11:30 p.m. on election night.,barry-garner
FALSE,Says Obamacare is the largest middle-class tax increase in history.,jeff-fitzgerald
FALSE,Wendy Davis raised money for a U.S. House Democrat who is a member of a Democratic socialists group.,greg-abbott
TRUE,On support for Common Core education standards,john-barge
FALSE,"The failed economic policies of President Barack Obama, the Democrats and the Federal Reserve are making gas prices higher while Americas economy is running on fumes.",eric-hovde
FALSE,"Says Mitch McConnell voted to raise Medicare costs for a current Kentucky senior by $6,000.",alison-lundergan-grimes
FALSE,Says the president of the University of Texas has raised four-year student graduation rates to 75 percent.,matt-mackowiak
FALSE,"Im 59. In either Canada or Great Britain, if I broke my hip, I couldnt get it replaced.",roy-blunt
TRUE,Texas children may have a teacher who never spent one minute practicing teaching.,mike-villarreal
TRUE,"Marco Rubio made it clear: Not only does he think Donald Trump is a con man, hewent on to say he doesnt trust Donald Trump with the nuclear codes.",patrick-murphy
FALSE,The Foreign Intelligence Surveillance Court is transparent.,barack-obama
FALSE,Says Governor-elect Scott Walkers choice as transition team leader killed the release of a damaging report on Walkers record in the days leading up to the election.,state-democratic-party-wisconsin
TRUE,"Romney refused to pardon ""a decorated soldier"" returning from Iraq who had been charged with a crime involving a BB gun when he was 13.",mike-huckabee
TRUE,The United States decided waterboarding was torture back when we court-martialed American soldiers for waterboarding Philippine insurgents in the Philippine revolution.,sheldon-whitehouse
TRUE,"Well, you know, the Teamsters wanted to drill in Alaska. I voted against drilling in Alaska. So it's not like I'm a slam dunk on every issue.",dennis-kucinich
FALSE,HIV/AIDS among women is skyrocketing in Austin.,ora-houston
TRUE,Says Craig Huey called Planned Parenthood a murder mill.,janice-hahn
FALSE,More whites believe in ghosts than believe in racism.,kareem-abdul-jabbar
FALSE,The conviction rate is almost exactly the same for whites and blacks who commit murder.,rudy-giuliani
FALSE,"My plan actually gives the middle class the greatest break: $2,000 per family.",jeb-bush
TRUE,Rick Scott has paid down our debt by about $2 billion. Charlie Crists debt went up about $5 billion.,lenny-curry
FALSE,(New Jersey Network) is the only news station which covers New Jersey government.,loretta-weinberg
TRUE,The highest economic growth decade was the 1960s. Income tax rates were 90 percent.,bill-gates
FALSE,Obamacare doesnt require members of Congress to abide by the same rules that all of the other Americans do.,scott-walker
TRUE,She [Hillary Clinton] has also said unequivocally that she didnt receive classified documents.,david-cicilline
FALSE,Takes credit for reining in state spending when he was governor.,george-allen
TRUE,"Says she is entering in the most diverse class ever, of U.S. Representatives",ann-mclane-kuster
FALSE,"In other jurisdictions where (a domestic partnership registry) has been enacted, we have seen that fewer people enter into marriage.",florida-conference-catholic-bishops
TRUE,Says Donald Trump hired illegal workers from Poland and he had to pay a million dollars or so in a judgment.,marco-rubio
FALSE,"Says state Sen. Steve Ogden was the driving force behind business income tax hurting small business, crafted the Robin Hood school finance scheme making property taxes skyrocket, wrote a budget that will result in a $14 billion deficit and voted against gun freedoms.",ben-bius
FALSE,"And, you know, our first president and our first commander in chief prayed every day. He had a field manual of prayers.",duncan-hunter
FALSE,"On three occasions, judges had to stop Jason Kander from manipulating elections.",roy-blunt
TRUE,"Nobody knows about it, nobody talks about it, but under Obama, millions of people have been moved out of this country, theyve been deported.",donald-trump
TRUE,"We have a tax code that allows groups to use their political operations within the tax code, under the guise of a charity, to use undisclosed millions of dollars to do political campaigns.",xavier-becerra
FALSE,Congressman Renacci is under FBI investigation.,democratic-congressional-campaign-committee
TRUE,"In the past year alone, Ohio businesses have created more jobs than almost every other state in the country.",jobs-ohio
TRUE,Gov. Bob McDonnellsbudget plantakesmoney out of our classrooms to pave roads.,donald-mceachin
FALSE,U.S. Rep. John Barrow of Georgia has helped support the implementation of Obamacare.,national-republican-senatorial-committee
FALSE,A YouGov.com poll shows 71 percent of Obama voters regret voting for him.,blog-posting
FALSE,The auto companies have now repaid taxpayers every dime and more of what my administration invested in.,barack-obama
FALSE,Were the highest taxed nation in the world.,donald-trump
TRUE,"According to crime statistics, riding MARTA has been becoming more and more safe over the years.",jim-durrett
TRUE,Geithner's failure to pay self-employment taxes while working for the IMF is a mistake that is commonly made for people who are working internationally or for international institutions.,barack-obama
TRUE,Obama opposed exploring for energy in Alaska.,american-energy-alliance
TRUE,Texas has lost the most law enforcement officers in the line of duty of any state in America.,charley-wilkison
TRUE,"Rick Scott has heavily invested in a company that is geared to helping illegal aliens transfer money to family and friends out of the country.""",bill-mccollum
TRUE,Says President Obamas proposed oil tax would cost consumers 24 cents a gallon.,paul-ryan
FALSE,Says the Obama administration invited Russia into Syria.,chris-christie
TRUE,The average Republican voter thinks there should be some revenue as part of this deal.,paul-krugman
TRUE,Says state Senate recall challenger Sandy Pasch voted to cut school aid by nearly $300 million.,club-growth
TRUE,"Says her actions as Wisconsin commerce secretary brought the state 84,000 more Wisconsin jobs than we have today.",mary-burke
TRUE,"Says she introduced a ban on ""dirty dancing.""",frederica-wilson
TRUE,"Sen. Rubios (tax plan) would cut taxes for households making around $3 million a year by almost $240,000, which is way more than three times the earnings of a typical family.",hillary-clinton
TRUE,More than 72 percent of children in the African-American community are born out of wedlock.,don-lemon
TRUE,On bringing casino gambling and other gaming to Georgia,nathan-deal
FALSE,"The reality is that we have roughly 15,000 undocumented immigrants living in the state...",jorge-elorza
FALSE,"Says Hillary Clinton has taken hundreds of millions from those countries where women are stoned, where women are killed for adulteryand women cant drive.",rudy-giuliani
TRUE,"Says when she helped get $15 billion more for veterans care, Kucinich voted No.",marcy-kaptur
TRUE,Mitt Romney received exactly zero votes in at least 12 Cuyahoga County precincts.,chain-email
TRUE,Russia and China are doing naval exercises together someplace.,donald-trump
FALSE,Ron Oakleys conservative leadership protected local taxpayers over government bureaucrats as theWater Management Districts budget decreased by 58 percent in the four years he served on the board.,ron-oakley
TRUE,"Under the cromnibus law, taxpayers must guarantee incredibly risky derivatives deals made by the nations largest banks.",mark-pocan
TRUE,Kewpie burgers are delicious. An Ohio institution. And theyll cost less thanks to John Kasichs tax cut.,ohio-republican-party
TRUE,"This year, the overwhelming majority of new jobs are part time.",susan-collins
TRUE,Seventy percent of all Texans are overweight or obese.,baker-harrell
FALSE,Say water fluoridation started in Nazi Germany ghettos and death camps to pacify the Jews.,critics-water-fluoridation
FALSE,Says his plan would cut taxes without increasing the deficit.,donald-trump
TRUE,"The senior senator from Arizona (John McCain) said he couldnt support repealing dont ask, dont tell because of the economy.",harry-reid
TRUE,We have the third-lowest minimum wage of developed countries.,david-cicilline
TRUE,Big rooftop solars plan forces Nevada families who dont have solar panels to pay higher power bills to subsidize rooftop solar.,solar-energy-fairness
TRUE,"Hillary Clinton said, with a straight face, that the terrorist attacks this weekend were caused by Donald J. Trump",newt-gingrich
FALSE,"An April 7, 2015 referendum would take the choice of chief justice of the Wisconsin Supreme Court away from the people.",greater-wisconsin-political-fund
TRUE,"For NATO exercises, we dont have enough of our own hardware and equipment even for training purposes. So the Britsare spotting us choppers.",jeb-bush
FALSE,Says Mitch McConnell voted three times for corporate tax breaks that send Kentucky jobs overseas.,alison-lundergan-grimes
TRUE,"As a candidate, President Obama declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president.",john-boehner
FALSE,Sean Duffy backed plan to privatize Social Security.,democratic-congressional-campaign-committee
TRUE,"Says DonaldTrump proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his.",sherrod-brown
TRUE,Says Ann Kirkpatrick walked out on constituents when questioned on the Affordable Care Act.,john-mccain
FALSE,Says library district would come at no direct cost to the city budget.,multnomah-county-library-foundation
TRUE,Says Mark Warner has supported Harry Reid down the line.,ed-gillespie
TRUE,"The Iran deal violates promises the president made to the American people. ...It is not an anytime, anywhere inspection process.",marco-rubio
TRUE,"Under a House Republican appropriations bill, 6 million seniors are deprived of meals.",nancy-pelosi
TRUE,The national debt is larger than our entire annual economy.,jim-jordan
TRUE,"Last year, handguns killed 48 people in Japan, 8 in Great Britain, 34 in Switzerland, 52 in Canada, 58 in Israel, 21 in Sweden, 42 in West Germany and 10,728 in the United States.",facebook-posts
FALSE,Says Barack Obama put in place a board that can tell people ultimately what treatments theyre going to receive.,mitt-romney
TRUE,Kendrick Meek claims hes the only candidate who saidSonia Sotomayor will make an excellent Supreme Court justice.,kendrick-meek
TRUE,"Says she heard more than 2,400 cases as a Wisconsin appeals court judge",patience-roggensack
TRUE,"In altered photo, says Barack Obama wants more of Texans private data via health care.",david-dewhurst
TRUE,"The states unemployment rate is fifth-highest in the country, a full point above the nationwide rate and higher than all of our...neighboring states.",paul-sarlo
FALSE,"The Obama-Clinton war on coal has cost Michigan over 50,000 jobs.",donald-trump
FALSE,"For my energy plan, my economic plan, and the other proposals you'll hear tonight, I've offered spending cuts above and beyond their cost.",barack-obama
FALSE,"There are about 350,000 people who succeed in crossing our borders illegally each year.",jeff-sessions
FALSE,Six convictions are connected to an allegation by prosecutors that Gov. Scott Walker is at the center of a criminal scheme.,mary-burke
TRUE,Wisconsin is called the Badger State because our ancestors came here with the hopes of living the American dream by mining.,scott-walker
TRUE,"Says by 4th grade, 86 percent of African-American boys and 82 percent (of) Hispanic boys are reading below proficiency levels.",louise-slaughter
TRUE,"Florida retirees and families lost tens of thousands of dollars in deposits on failed Trump condo projects, but he pocketed their money and walked away.",tim-kaine
TRUE,Unemployment in the city of St. Petersburg is below the state average.,bill-foster
TRUE,"On the day that (the Republican) state leader resigned in disgrace, a Shred-It' truck rolled up to Republican headquarters.",alan-grayson
FALSE,Employers and schools have no right to conduct surveillance of a dorm room or a workers cubicle.,brian-patrick-kennedy
FALSE,Foreign Chinese prostitution money is allegedly behind the groups funding Congressman Jim Renaccis Republican majority.,democratic-congressional-campaign-committee
FALSE,"Says my advocacy questioning contracting out in Parks delayed and altered the renewal of the Brooks contract, and reduced the number of contracted employees in Parks from over 100 to fewer than 40.",amanda-fritz
TRUE,Says Texas ranks first in executions among the states.,sacramento-bee-editorial-board
TRUE,Greg Abbott has campaigned with a sexual predator who has bragged about having sex with underage girls.,wendy-davis
FALSE,The people that perpetrated that travesty in San Bernardino had never been to the Middle East.,bill-clinton
TRUE,"Tax rates were significantly higher ""in the '40s, the '50s, and the '60s.""",hillary-clinton
TRUE,Says he posted a win in the Republican Party of Wisconsin endorsement contest in the U.S. Senate primary.,jeff-fitzgerald
TRUE,"Wisconsin requires, by law, a photo ID to vote.",scott-walker
TRUE,Says North Carolina Rep. Renee Ellmers was the only Republican to vote against an amendment to prioritize the deportation of sexual criminals who are illegal immigrants.,george-holding
TRUE,Black people kill more black people every six months than the KKK did in 86 years.,allen-west
TRUE,"U.S. Sen. Johnny Isakson has never proposed, nor voted in favor of, a substantial cut in federal spending and has voted for many substantial increases in federal spending.",chuck-donovan
TRUE,"John McCain voted against establishing a national holiday in honor of Dr. Martin Luther King, Jr.",moveon
TRUE,"Risk analysts listed Donald Trump, a Donald Trump presidency, as one of the top threats facing the global economy, ahead of terrorism.",hillary-clinton
TRUE,"In 2007, the top 1 percent of all income earners in the United States made 23.5 percent of all income, which is more than the entire bottom 50 percent.",bernie-s
FALSE,An 11-year-old girl was investigated by the FBI and had to pay a $500 federal criminal fine because she found an injured woodpecker and put it in a cage to make sure that the bird was OK.,jim-sensenbrenner
TRUE,Says U.S. Senate candidate Tommy Thompson says hell do away with Medicare.,progressive-change-campaign-committee
TRUE,"More than 12,500 service men and women have been discharged on the basis of sexual orientation since the Don't Ask, Don't Tell"" policy was implemented, at a cost of over $360 million. Many of those forced out had special skills in high demand, such as translators, engineers, and pilots.""",democratic-national-committee
FALSE,"In Congress Tom Barrett voted to allow abortions through the ninth month, just moments before the baby is born.",scott-walker
TRUE,"Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state.",peter-schweizer
FALSE,"When (Barack Obama) took office, 2.3 million people were out of work. Five-plus years later, we have 5 million-plus out of work.",facebook-posts
FALSE,"Says in January 1992, George H. W. Bush probably had a 90 percent or even higher approval rating after the first Gulf War.",john-wisniewski
FALSE,"When LBJ started#WarOnPoverty, 14% of Americans lived in poverty. 50 yrs later, 14% still do. Theres a #BetterWay.",john-shimkus
TRUE,"[Mitt] Romney and [Brendan] Doherty certainly have a lot in common, like flip-flopping on abortion -- in Dohertys case, in a little over a week.",stephanie-desilva
TRUE,Our reserves are now in much better shape than they were just a few years ago.,lee-may
TRUE,Says no city comparable in size to Austin or smaller was broken into as many congressional districts.,daniel-rodriguez
TRUE,"In 32 other states and Washington D.C., they [voters] can avoid the wait by voting before Election Day.",christopher-blazejewski
FALSE,"Responding to a major snow event in Atlanta would be like Kansas City, Mo., responding to a major earthquake.",sly-james
FALSE,Says Russian President Vladimir Putin calls me brilliant.,donald-trump
TRUE,A $5-a-night hotel/motel tax thats part of the transportation bill will hurt Georgias convention business by adding extra costs for large groups coming to the state.,michael-t-owens
TRUE,Texas has a higher incarceration rate than Russia or Iran.,gina-hinojosa
FALSE,"In April 1997, there was a gas out conducted nationwide in protest of gas prices. Gasoline prices dropped 30 cents a gallon overnight.",facebook-posts
FALSE,Sakineh Mohammadi Ashtiani was never sentenced to stoning.,mahmoud-ahmadinejad
TRUE,The Georgia Lottery paid out $2.3 billion in prizes during the last fiscal year.,georgia-lottery
FALSE,"During the Reagan administration, ""Millions of people were thrown out of work.""",michael-moore
TRUE,Says Donald Trump supported impeachment of President (George W.) Bush.,our-principles-pac
TRUE,Says student loan interest rates will double from 3.4 percent to 6.8 percent July 1.,gene-green
FALSE,"In New England, Rhode Island has the second highest number of police officers being assaulted.",tony-capezza
FALSE,"My opponent, in 2008, had contributions investigated by the federal government.",jim-renacci
TRUE,"In recent polling in battleground states, a majority of the people said Hillary Clinton is untrustworthy.",reince-priebus
FALSE,Weve had the lowest health care inflation in history because of Obamacare.,gwen-moore
FALSE,"After not having any foreign trade offices overseas for the past decade, New Jersey opened offices in Shanghai and London in the past six months, and has seen an 18 percent increase in exports.",kim-guadagno
TRUE,President Obama has added $4 billion in debt every day.,crossroads-gps
TRUE,"Says that as a gubernatorial candidate, Chris Christie promised no school cuts.",stephen-sweeney
TRUE,Eighty percent of all U.S. communities depend solely on trucks to deliver and supply the products sold in stores or ordered online.,jim-jordan
TRUE,"With her solution, terrorists can still today and by the way ISIS knows it, they have been advertising it buy guns online and at gun shows in the United States of America.",maggie-hassan
TRUE,"Despite President Barack Obamas promise to cut healthcare costs, the average cost of a family policy is up $1,300.",republican-national-committee-republican
TRUE,"Says the Texas Department of Agriculture seeks to purchase up to 300,000 promotional stress balls.",hank-gilbert
FALSE,"Says he didnt call Dr. George Tiller a baby killer, as liberal groups charge, but was merely reporting what some prolifers branded him.",bill-oreilly
FALSE,"Quotes Mark Cuban as saying,I worry that millions of millennials are voting Democrat this year because they fact-check everything.",viral-image
TRUE,"A Cornell University research study concludes that ethanol generates a 29 percent energy loss, meaning it takes more than a gallon of gasoline to produce a gallon of ethanol.",matt-gaetz
TRUE,Half of all adults have a pre-existing condition that could affecttheir health care coverage.,jan-schakowsky
FALSE,"In preparing a rules package for the 112th Congress, the GOP had no discussions with Democrats.",steny-hoyer
TRUE,Research even shows that sending more girls to school can boost an entire countrys GDP.,michelle-obama
TRUE,The 2000 Census cost $4.5 billion. The 2010 Census is set to cost up to $14.5 billion.,glenn-beck
FALSE,The United States has the most number of deductions available to corporations for the corporate income tax.,bob-beckel
FALSE,"UPS left 15,000 employees spouses without health insurance and told them to, go on an exchange with no employer subsidy.",ted-cruz
FALSE,"Says the goal of the Affordable Care Act was to get 30 million people insured, but it only got 7 million.",marco-rubio
TRUE,GEORGIA ROADWAY FATALITIES THIS YEAR: 59 PLEASE DRIVE SAFELY,billboard-spaghetti-junction
FALSE,We didnt have a development director for over seven months.,john-kasich
FALSE,"There is not one of the Muslim nations that doesnt have discrimination against women, discrimination against gays, subjugation of other religious beliefs.",ben-carson
TRUE,Says GOP recall challenger Kim Simac was delinquent paying her property taxes eight of the last nine years.,greater-wisconsin-political-fund
TRUE,"Medicare spends ""$15-billion a year on subsidies to insurance companies.""",barack-obama
TRUE,"Says while state leaders have cut funding for our schools and other basic priorities, the amount of money the state is projected to give away through tax breaks increased by a whopping $3.4 billion.",our-oregon
TRUE,"If youre born poor, youre more likely to stay poor than any time in American history.",jeb-bush
FALSE,Says Alex Sink supported higher sales taxes.,republican-party-florida
TRUE,I delivered to you a budget that ... cuts taxes by $2 billion.,rick-scott
FALSE,Says Sherrod Browns campaign attacked Josh Mandels military service,josh-mandel
FALSE,The city of Pembroke Pines doesnt have a vote in a plan to build a detention center in Southwest Ranches.,frank-ortis
TRUE,Theres no scientific conclusion that (being gay) is genetic.,tim-pawlenty
TRUE,Roadside bombs are responsible for 70 percent of casualties in Iraq and these new mine-resistant vehicles can reduce those casualties by two-thirds.,joe-biden
FALSE,The Democratic majority led the 111th Congress to spend more money in two years than the first 100 congresses before them combined.,kevin-mccarthy
TRUE,Says Gov. Rick Scott returned $1 million in federal funding that would have helped the state cover the cost of overseeing insurance rates under the new health care law.,bill-nelson
FALSE,"When Josh Mandel claims to have accepted three debates with Sen. Sherrod Brown, he is lying. He has accepted ZERO proposed debates.",sherrod-brown
TRUE,Says he and his running mate are the only candidates that do believe in free trade.,gary-johnson
TRUE,Says he never told anyone he hated the U.S. Senate.,marco-rubio
FALSE,The reason 29 states no longer have a death tax is that the tax damaged their economic competitiveness.,yes-84
TRUE,The Republicans have demanded deep cuts in education. Theyve demanded cuts in cancer research and other research to find cures and treatments to diseases.,chris-van-hollen
FALSE,"As chair of the Senate Education Committee, I led the charge to restore most of the education cuts from last session.",dan-patrick
TRUE,Says Bernie Sanders chose to spend his honeymoon in the Soviet Union in 1988.,george-will
TRUE,Says U.S. corporate tax rate is highest in the world at 35 percent.,michael-mccaul
FALSE,SaysHillary Clinton took 13 hours to send help to Americans under fire during the terrorist attack in Benghazi.,mike-pence
TRUE,Thirty U.S. cities have Triple A baseball teams and virtually everyone of them [is] playing in government owned ballparks.,james-skeffington
FALSE,Discretionary spending went up 84 percent in the last two years,paul-ryan
FALSE,The Mexican government ... they send the bad ones over.,donald-trump
TRUE,"Look, I believe in accountability. In 1983, I led the effort in Arkansas to improve our schools.",hillary-clinton
FALSE,Says Mike Coffman is with Trump.,colorados-voice
TRUE,"If Obamacare is fully implemented, 30 million people will still be without health insurance.",bob-gibbs
FALSE,"In two terms in the Missouri General Assembly, Jason Kander passed ZERO bills that were signed into law.",one-nation-pac
FALSE,"Under President Barack Obama, income levels and unemployment numbers are worse now than just about ever for African-Americans.",donald-trump
TRUE,The growth rate of women-owned businesses in Texas has nearly doubled that of the nation since President Obama has taken office.,greg-abbott
FALSE,"Due to the sequester, people are going to be unsafe. Homes are going to burn.",ami-bera
TRUE,I did not vote to spend money to fight that (Amendment 6 redistricting) lawsuit.,alan-hays
TRUE,We are the only state in the country that state employees dont contribute [to their pensions].,rick-scott
FALSE,"Says Sheldon Whitehouse said on Senate floor: Everybody in Rhode Island who disagrees with me about Obamacare is an Aryan, is a white supremacist.",kenneth-mckay
FALSE,One year today since #GOP took control of the House and no new jobs.,frank-pallone-jr
TRUE,Says the Georgia Dome would need up to $350 million in work over the next five to seven years.,kasim-reed
TRUE,"McDonalds in England only sells organic milk and free-range eggs, which provides more nutritious offerings than in the U.S.",jamie-oliver
FALSE,"White House Political Director Patrick Gaspard once served as the ""right-hand man"" for Bertha Lewis, who heads up ACORN.",steve-doocy
TRUE,[A] 2009 USDA study found that 87 percent of chicken carcasses tested positive for generic E. coli ... just prior to packaging.,physicians-committee-responsible-medicine
TRUE,Education Week rates Ohio schools in the top five in the nation.,yvette-mcgee-brown
FALSE,"Says she does the jobs of state auditor, secretary of state and lieutenant governor for less than the price of one of them in Washington state.",kate-brown
FALSE,"Under current policies, were going to reduce the overall debt of the United States by $3 trillion over the next 10 years.",richard-durbin
FALSE,I have always been focused on reining in the deficit.,herb-kohl
FALSE,"We dont get a lot of calls from this White House I have, frankly, never had a call from them.",rick-perry
TRUE,"Says that in fiscal year 2010, nearly 80 percent of women served in the Texas Womens Health Program received services from a provider other than a Planned Parenthood clinic.",rick-perry
TRUE,"Earmarks requested in a federal spending bill included $277,000 for potato pest management in Wisconsin.",john-mccain
FALSE,"Credit agency says Rep. Gibbs recklessly caused downgrade, higher interest rates.",democratic-congressional-campaign-committee
FALSE,"We're building a nearly $40-billion natural gas pipeline, which is North America's largest and most expensive infrastructure project ever.",sarah-palin
FALSE,Stimulus money went to office upgrades for politicians.,crossroads-gps
TRUE,"The average state pension, including managers, is $23,000 a year; and just $14,000 for local government workers.",hetty-rosenstein
TRUE,The Consumer Financial Protection Bureau has no congressional oversight.,carly-fiorina
TRUE,He's (Romney) the one who said that he would be to the left of Teddy Kennedy on gay rights.,rudy-giuliani
FALSE,Jeb Bushs plan for Social Security is disastrous for seniors and raises the retirement age to 70.,annette-taddeo-goldstein
FALSE,I have little doubt that we've moved into recession at this point.,barack-obama
TRUE,About 40 percent of Hispanic homeowners have subprime mortgages.,hillary-clinton
FALSE,"Says that Lee Fisher once said, I never met a gun control bill I didnt like.",rob-portman
TRUE,"Says in 2000, Fox News broke the story of George W. Bushs drunk driving arrest. Who broke it? Fox News.",ann-coulter
TRUE,"Barack Obama ""wants to nearly double the capital gains tax"" increasing taxes on ""mutual funds, 401(k)s"" for ""policemen, firemen, nurses.""",john-mccain
FALSE,Says George Soros and Bill Gates are funding a bioweapons lab in Sierra Leone that caused the Ebola outbreak.,blog-posting
FALSE,Nevada Republicans didnt do one single thing to cut spending in 2015.,danny-tarkanian
TRUE,"To comply with non-discrimination laws, the government is forcing people in business to make wedding cakes for anyone.",glenn-beck
FALSE,"Says Democratic challenger for his N.C. House seat raised taxes on clothing, school supplies even baby diapers!",chris-malone
TRUE,Radio Marti and TV Marti have spent more than $500 million to reach less than 1 percent of the Cuban population.,lawrence-odonnell
FALSE,I released all my emails.,jeb-bush
TRUE,I was the first member of Congress to contribute to Donald Trump.,lamar-smith
FALSE,''I have received more contributions than any other candidate in the race Republican or Democrat.'',dan-gelber
TRUE,The House Democrats' so-called 'stimulus' has been stuffed with an astonishing $335 million to fund prevention programs of sexually transmitted diseases.,national-republican-congressional-committee
TRUE,"Were the Sunshine State, and were hardly doing any solar energy production.",charlie-crist
TRUE,"In Hawaii, ""they don't have a history of throwing incumbents out of office.""",michael-steele
TRUE,New Hampshire has lost more jobs to China than any other state.,senate-majority-pac
FALSE,SaysGov. John Kasich incorrectly claimed Ohios economy was 38th in the nation when he took office. We were sixth in the nation in terms of economic job growth.,ted-strickland
FALSE,"(Birmingham, Ala.) is the cradle of the civil rights movement.",al-roker
TRUE,"Because of Gov. Scott Walkers budgeting, a greater percentage of general fund tax dollars is going to pay off debt than ever before in our history.",kathleen-vinehout
TRUE,"When I took office, the deficit was nearly 10 percent of our economy. Today, its approaching 3 percent.",barack-obama
TRUE,Were 49th in the United States in new businesses created.,mary-burke
FALSE,I was banned from talking about Bill Ayers during the 2008 presidential campaign.,sarah-palin
TRUE,Says Mitt Romney has flip-flopped on his support for President Reagans policies.,democratic-national-committee
